recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,path
b1c97f28a,5,1,34.032,4781.25,36.384,10406.2,/content/data/train_images/content/data/train_images/b1c97f28a.png
5857d6f6d,1,1,17.2907,3843.75,18.1867,5625.0,/content/data/train_images/content/data/train_images/5857d6f6d.png
97630c03d,0,1,11.8667,5906.25,13.1573,7500.0,/content/data/train_images/content/data/train_images/97630c03d.png
055d22517,10,1,47.5835,947.461,50.0274,10852.7,/content/data/train_images/content/data/train_images/055d22517.png
a38cadf2c,10,1,7.7613,947.461,10.2052,10852.7,/content/data/train_images/content/data/train_images/a38cadf2c.png
1545e29b3,19,1,0.1387,281.25,1.6907,2812.5,/content/data/train_images/content/data/train_images/1545e29b3.png
69173294f,22,1,40.3467,10687.5,41.952,13687.5,/content/data/train_images/content/data/train_images/69173294f.png
d291fab38,17,4,6.9387,1406.25,9.5467,3937.5,/content/data/train_images/content/data/train_images/d291fab38.png
e4e8c501e,10,1,4.138999999999999,947.461,6.5829,10852.7,/content/data/train_images/content/data/train_images/e4e8c501e.png
a38cadf2c,10,1,7.7613,947.461,10.2052,10852.7,/content/data/train_images/content/data/train_images/a38cadf2c.png
21e2f2977,15,1,22.384,93.75,25.728,1125.0,/content/data/train_images/content/data/train_images/21e2f2977.png
f3b84afb1,21,1,23.0293,3281.25,24.1227,4125.0,/content/data/train_images/content/data/train_images/f3b84afb1.png
b62b5a988,2,1,50.096000000000004,468.75,51.872,3000.0,/content/data/train_images/content/data/train_images/b62b5a988.png
706e6f1e8,12,1,53.0187,562.5,56.1547,3281.25,/content/data/train_images/content/data/train_images/706e6f1e8.png
bd97b0335,11,1,9.822000000000001,1808.79,10.9598,5684.77,/content/data/train_images/content/data/train_images/bd97b0335.png
aa7d3cfe0,10,1,6.2752,947.461,8.7191,10852.7,/content/data/train_images/content/data/train_images/aa7d3cfe0.png
b4df5aef8,8,1,17.3067,3750.0,21.4293,5531.25,/content/data/train_images/content/data/train_images/b4df5aef8.png
4c010ec47,5,1,35.2053,4781.25,37.5573,10406.2,/content/data/train_images/content/data/train_images/4c010ec47.png
6a2b677ce,4,1,41.5467,2531.25,43.7333,4031.25,/content/data/train_images/content/data/train_images/6a2b677ce.png
0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,/content/data/train_images/content/data/train_images/0a350d11c.png
0f99800b7,11,1,27.416999999999998,1808.79,28.5547,5684.77,/content/data/train_images/content/data/train_images/0f99800b7.png
a5eface9a,1,1,37.7973,3843.75,38.6933,5625.0,/content/data/train_images/content/data/train_images/a5eface9a.png
09a946316,23,1,50.4744,7235.16,56.558,11283.4,/content/data/train_images/content/data/train_images/09a946316.png
30cd416ed,13,1,46.6773,93.75,47.3013,843.75,/content/data/train_images/content/data/train_images/30cd416ed.png
5d7e9091c,9,1,7.4453,843.75,11.008,5718.75,/content/data/train_images/content/data/train_images/5d7e9091c.png
83028db30,11,1,27.7595,1808.79,28.8972,5684.77,/content/data/train_images/content/data/train_images/83028db30.png
e9fa364b7,0,1,24.8853,5906.25,25.68,8250.0,/content/data/train_images/content/data/train_images/e9fa364b7.png
18e249f36,7,1,28.8747,4687.5,32.016,11437.5,/content/data/train_images/content/data/train_images/18e249f36.png
1fb41e1c4,18,1,13.872,3187.5,14.5653,5062.5,/content/data/train_images/content/data/train_images/1fb41e1c4.png
7f082c82d,8,1,29.36,3750.0,33.4827,5531.25,/content/data/train_images/content/data/train_images/7f082c82d.png
2ffaa6c02,15,1,53.3173,93.75,56.6613,1125.0,/content/data/train_images/content/data/train_images/2ffaa6c02.png
7a49b2465,12,1,35.0933,562.5,38.2293,3281.25,/content/data/train_images/content/data/train_images/7a49b2465.png
5c1ae8b6f,0,1,55.9147,5906.25,56.7093,8250.0,/content/data/train_images/content/data/train_images/5c1ae8b6f.png
89fe494b6,22,1,20.6187,10687.5,22.224,13687.5,/content/data/train_images/content/data/train_images/89fe494b6.png
802907092,23,4,45.3486,6459.96,53.2724,11627.9,/content/data/train_images/content/data/train_images/802907092.png
bc9dd660e,16,4,38.688,3093.75,40.5227,4593.75,/content/data/train_images/content/data/train_images/bc9dd660e.png
670a35128,20,1,43.8613,2343.75,47.3013,5718.75,/content/data/train_images/content/data/train_images/670a35128.png
5cd1a3c29,12,1,42.7787,562.5,45.9147,3281.25,/content/data/train_images/content/data/train_images/5cd1a3c29.png
bb00d418c,4,1,15.5733,2343.75,17.4293,4218.75,/content/data/train_images/content/data/train_images/bb00d418c.png
2bcddf9a5,3,1,20.976,1031.25,21.7173,2812.5,/content/data/train_images/content/data/train_images/2bcddf9a5.png
dac7a83a3,10,1,41.3489,947.461,43.7928,10852.7,/content/data/train_images/content/data/train_images/dac7a83a3.png
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,/content/data/train_images/content/data/train_images/13511f7bd.png
a1048dac6,15,1,15.6533,93.75,18.9973,1125.0,/content/data/train_images/content/data/train_images/a1048dac6.png
be0356cf5,5,1,35.9893,4781.25,38.3413,10406.2,/content/data/train_images/content/data/train_images/be0356cf5.png
2febbdfc5,15,1,15.4613,93.75,18.8053,1125.0,/content/data/train_images/content/data/train_images/2febbdfc5.png
103db6411,20,1,22.3573,1312.5,27.7387,6093.75,/content/data/train_images/content/data/train_images/103db6411.png
596463649,9,1,2.384,843.75,5.9467,5718.75,/content/data/train_images/content/data/train_images/596463649.png
8f8e4f3e2,22,1,12.1173,10687.5,13.7227,13687.5,/content/data/train_images/content/data/train_images/8f8e4f3e2.png
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,/content/data/train_images/content/data/train_images/11a52d37a.png
bb4fd3041,11,1,43.4736,1808.79,44.6113,5684.77,/content/data/train_images/content/data/train_images/bb4fd3041.png
d1debe396,6,1,25.264,562.5,27.408,4406.25,/content/data/train_images/content/data/train_images/d1debe396.png
880652c2a,23,4,0.2728,6459.96,8.1966,11627.9,/content/data/train_images/content/data/train_images/880652c2a.png
c84943395,1,1,14.992,3843.75,15.888,5625.0,/content/data/train_images/content/data/train_images/c84943395.png
5723a520c,12,1,10.1973,562.5,13.3333,3281.25,/content/data/train_images/content/data/train_images/5723a520c.png
87db70dff,10,1,39.4507,947.461,41.8946,10852.7,/content/data/train_images/content/data/train_images/87db70dff.png
db7d1bf42,23,1,51.2639,7235.16,57.3475,11283.4,/content/data/train_images/content/data/train_images/db7d1bf42.png
20801bb7d,4,1,1.9093,2343.75,3.7653,4218.75,/content/data/train_images/content/data/train_images/20801bb7d.png
1eb2a9113,7,1,28.4693,4687.5,31.6107,11437.5,/content/data/train_images/content/data/train_images/1eb2a9113.png
896080a53,12,1,1.7280000000000002,562.5,4.864,3281.25,/content/data/train_images/content/data/train_images/896080a53.png
5f9b4785b,1,1,47.9947,3843.75,48.8907,5625.0,/content/data/train_images/content/data/train_images/5f9b4785b.png
a4b2f4298,8,1,43.536,3750.0,47.6587,5531.25,/content/data/train_images/content/data/train_images/a4b2f4298.png
687733bf1,3,1,11.9307,1031.25,12.672,2812.5,/content/data/train_images/content/data/train_images/687733bf1.png
0509303a5,6,1,23.7013,562.5,25.8453,4406.25,/content/data/train_images/content/data/train_images/0509303a5.png
321c09a90,20,1,56.1333,2343.75,59.5733,5718.75,/content/data/train_images/content/data/train_images/321c09a90.png
d22169f4e,11,1,7.1866,1808.79,8.3244,5684.77,/content/data/train_images/content/data/train_images/d22169f4e.png
0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,/content/data/train_images/content/data/train_images/0ab6aa734.png
9df5da644,16,4,47.1253,3093.75,48.96,4593.75,/content/data/train_images/content/data/train_images/9df5da644.png
0c48ed342,17,1,50.032,1312.5,56.4853,3937.5,/content/data/train_images/content/data/train_images/0c48ed342.png
dbfb5f469,1,1,3.12,3843.75,4.016,5625.0,/content/data/train_images/content/data/train_images/dbfb5f469.png
2f40810b2,16,4,45.9573,3093.75,47.792,4593.75,/content/data/train_images/content/data/train_images/2f40810b2.png
0268057eb,0,1,25.4987,5906.25,26.2933,8250.0,/content/data/train_images/content/data/train_images/0268057eb.png
0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,/content/data/train_images/content/data/train_images/0c936a1d4.png
7227068d3,7,1,32.2293,4687.5,35.3707,11437.5,/content/data/train_images/content/data/train_images/7227068d3.png
3c443fa6e,8,1,54.3147,3750.0,58.4373,5531.25,/content/data/train_images/content/data/train_images/3c443fa6e.png
471df4911,11,1,46.8695,1808.79,48.0073,5684.77,/content/data/train_images/content/data/train_images/471df4911.png
c12e0a62b,9,1,14.9653,1125.0,17.7707,5250.0,/content/data/train_images/content/data/train_images/c12e0a62b.png
b4a3fb69c,17,4,54.992,1406.25,57.6,3937.5,/content/data/train_images/content/data/train_images/b4a3fb69c.png
551385b05,23,4,44.4372,6459.96,52.361000000000004,11627.9,/content/data/train_images/content/data/train_images/551385b05.png
5877cea08,3,1,53.0773,1031.25,53.8187,2812.5,/content/data/train_images/content/data/train_images/5877cea08.png
daa57db65,2,1,54.72,468.75,56.496,3000.0,/content/data/train_images/content/data/train_images/daa57db65.png
ea961733c,13,1,48.6987,93.75,49.3227,843.75,/content/data/train_images/content/data/train_images/ea961733c.png
534db172e,19,1,36.4427,281.25,37.9947,2812.5,/content/data/train_images/content/data/train_images/534db172e.png
49b80ec61,16,4,24.2667,3093.75,26.1013,4593.75,/content/data/train_images/content/data/train_images/49b80ec61.png
8b24f2f98,18,1,0.20800000000000002,3187.5,0.9013,5062.5,/content/data/train_images/content/data/train_images/8b24f2f98.png
157a50231,0,1,35.7867,5906.25,36.5813,8250.0,/content/data/train_images/content/data/train_images/157a50231.png
3dc230571,21,1,19.9893,3281.25,21.0827,4125.0,/content/data/train_images/content/data/train_images/3dc230571.png
2bcddf9a5,5,1,16.4693,4781.25,18.8213,10406.2,/content/data/train_images/content/data/train_images/2bcddf9a5.png
a00373b12,13,1,11.9627,93.75,12.5867,843.75,/content/data/train_images/content/data/train_images/a00373b12.png
c15840ebf,3,1,53.61600000000001,1031.25,54.3573,2812.5,/content/data/train_images/content/data/train_images/c15840ebf.png
f1cc7d0a4,12,1,0.9867,562.5,4.1227,3281.25,/content/data/train_images/content/data/train_images/f1cc7d0a4.png
7f9b94a29,1,1,6.8427,3843.75,7.7387,5625.0,/content/data/train_images/content/data/train_images/7f9b94a29.png
dcc4d4531,16,4,31.2373,3093.75,33.071999999999996,4593.75,/content/data/train_images/content/data/train_images/dcc4d4531.png
2d09eb065,15,1,7.007999999999999,93.75,10.352,1125.0,/content/data/train_images/content/data/train_images/2d09eb065.png
19442bf58,12,1,1.4933,562.5,4.6293,3281.25,/content/data/train_images/content/data/train_images/19442bf58.png
6d93f853d,17,1,10.1173,1312.5,16.5707,3937.5,/content/data/train_images/content/data/train_images/6d93f853d.png
c3ed6269b,2,1,48.672,468.75,50.448,3000.0,/content/data/train_images/content/data/train_images/c3ed6269b.png
5cd1a3c29,12,1,42.7787,562.5,45.9147,3281.25,/content/data/train_images/content/data/train_images/5cd1a3c29.png
13c678c1d,1,1,0.8640000000000001,3843.75,1.76,5625.0,/content/data/train_images/content/data/train_images/13c678c1d.png
1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,/content/data/train_images/content/data/train_images/1375a05d1.png
8b68b817e,13,1,17.328,93.75,17.952,843.75,/content/data/train_images/content/data/train_images/8b68b817e.png
473cac467,11,1,9.0268,1808.79,10.1645,5684.77,/content/data/train_images/content/data/train_images/473cac467.png
16ccddf71,14,1,51.8773,2812.5,52.8,4406.25,/content/data/train_images/content/data/train_images/16ccddf71.png
b62b5a988,2,1,50.096000000000004,468.75,51.872,3000.0,/content/data/train_images/content/data/train_images/b62b5a988.png
cb5ddad47,17,1,25.7867,1312.5,32.24,3937.5,/content/data/train_images/content/data/train_images/cb5ddad47.png
3bb222791,11,1,1.1552,1808.79,2.293,5684.77,/content/data/train_images/content/data/train_images/3bb222791.png
de3737c21,22,1,54.4,10687.5,56.0053,13687.5,/content/data/train_images/content/data/train_images/de3737c21.png
3d2b1c860,21,1,47.4773,3281.25,48.5707,4125.0,/content/data/train_images/content/data/train_images/3d2b1c860.png
d22169f4e,11,1,7.1866,1808.79,8.3244,5684.77,/content/data/train_images/content/data/train_images/d22169f4e.png
af36838f2,6,1,44.9387,562.5,47.0827,4406.25,/content/data/train_images/content/data/train_images/af36838f2.png
9c8947073,0,1,25.7653,5906.25,27.055999999999997,7500.0,/content/data/train_images/content/data/train_images/9c8947073.png
a5b66a68d,0,1,13.5093,5906.25,14.304,8250.0,/content/data/train_images/content/data/train_images/a5b66a68d.png
bdacd5cd2,20,1,22.3467,1312.5,27.728,6093.75,/content/data/train_images/content/data/train_images/bdacd5cd2.png
eac4c4220,1,1,3.216,3843.75,4.112,5625.0,/content/data/train_images/content/data/train_images/eac4c4220.png
bea3bcffa,8,1,29.2533,3750.0,33.376,5531.25,/content/data/train_images/content/data/train_images/bea3bcffa.png
2c2127b9e,5,1,9.808,4781.25,12.16,10406.2,/content/data/train_images/content/data/train_images/2c2127b9e.png
5bfe1dec6,17,1,37.5733,1312.5,44.0267,3937.5,/content/data/train_images/content/data/train_images/5bfe1dec6.png
7f07486d1,23,1,32.4963,7235.16,38.58,11283.4,/content/data/train_images/content/data/train_images/7f07486d1.png
6c52da176,7,1,18.16,4687.5,21.3013,11437.5,/content/data/train_images/content/data/train_images/6c52da176.png
71db64300,23,1,19.3074,7235.16,25.391,11283.4,/content/data/train_images/content/data/train_images/71db64300.png
fd6a520d8,8,1,6.8213,3750.0,10.944,5531.25,/content/data/train_images/content/data/train_images/fd6a520d8.png
c7918c0f8,22,1,38.7413,10687.5,40.3467,13687.5,/content/data/train_images/content/data/train_images/c7918c0f8.png
8ffe19a69,8,1,55.2267,3750.0,59.3493,5531.25,/content/data/train_images/content/data/train_images/8ffe19a69.png
6b891f8f2,7,1,8.6507,4687.5,11.792,11437.5,/content/data/train_images/content/data/train_images/6b891f8f2.png
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,/content/data/train_images/content/data/train_images/0313e82cf.png
ea961733c,13,1,48.6987,93.75,49.3227,843.75,/content/data/train_images/content/data/train_images/ea961733c.png
1fb94ae60,2,1,48.2453,468.75,50.0213,3000.0,/content/data/train_images/content/data/train_images/1fb94ae60.png
d2cb96229,2,1,23.8507,468.75,25.6267,3000.0,/content/data/train_images/content/data/train_images/d2cb96229.png
728459067,10,1,4.2144,947.461,6.6583,10852.7,/content/data/train_images/content/data/train_images/728459067.png
fba69b00a,21,1,36.5653,3281.25,37.6587,4125.0,/content/data/train_images/content/data/train_images/fba69b00a.png
acc030d72,20,1,22.544,1312.5,27.9253,6093.75,/content/data/train_images/content/data/train_images/acc030d72.png
11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,/content/data/train_images/content/data/train_images/11c2c02e5.png
c245b2295,9,1,50.3573,843.75,53.92,5718.75,/content/data/train_images/content/data/train_images/c245b2295.png
784eb5d7f,21,1,55.8987,3281.25,56.992,4125.0,/content/data/train_images/content/data/train_images/784eb5d7f.png
b7fcfb502,12,1,56.2827,562.5,59.4187,3281.25,/content/data/train_images/content/data/train_images/b7fcfb502.png
b01abd3b2,9,1,32.9173,843.75,36.48,5718.75,/content/data/train_images/content/data/train_images/b01abd3b2.png
8fa859d45,9,1,15.9093,843.75,19.472,5718.75,/content/data/train_images/content/data/train_images/8fa859d45.png
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,/content/data/train_images/content/data/train_images/22b46c334.png
929d655d3,3,1,52.56,1031.25,53.3013,2812.5,/content/data/train_images/content/data/train_images/929d655d3.png
7a396818c,21,1,48.72,3281.25,49.8133,4125.0,/content/data/train_images/content/data/train_images/7a396818c.png
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,/content/data/train_images/content/data/train_images/0275e127d.png
69aacafc4,20,1,43.0347,2343.75,46.4747,5718.75,/content/data/train_images/content/data/train_images/69aacafc4.png
2d09eb065,19,1,45.5627,281.25,47.1147,2812.5,/content/data/train_images/content/data/train_images/2d09eb065.png
7b287d190,20,1,44.8107,1312.5,50.192,6093.75,/content/data/train_images/content/data/train_images/7b287d190.png
d35473d24,11,1,42.1965,1808.79,43.3342,5684.77,/content/data/train_images/content/data/train_images/d35473d24.png
dd46cb7e9,21,1,50.144,3281.25,51.2373,4125.0,/content/data/train_images/content/data/train_images/dd46cb7e9.png
3f5f4aa9a,12,1,23.584,562.5,26.72,3281.25,/content/data/train_images/content/data/train_images/3f5f4aa9a.png
4a7fe1b31,17,1,49.456,1312.5,55.9093,3937.5,/content/data/train_images/content/data/train_images/4a7fe1b31.png
c6e411c90,19,1,55.7653,281.25,57.3173,2812.5,/content/data/train_images/content/data/train_images/c6e411c90.png
e7dfc5c5f,22,1,38.048,10687.5,39.6533,13687.5,/content/data/train_images/content/data/train_images/e7dfc5c5f.png
163e86660,3,1,58.06399999999999,1031.25,58.8053,2812.5,/content/data/train_images/content/data/train_images/163e86660.png
5c57d8095,15,1,21.5787,93.75,24.9227,1125.0,/content/data/train_images/content/data/train_images/5c57d8095.png
acb80ff69,16,4,48.656000000000006,3093.75,50.4907,4593.75,/content/data/train_images/content/data/train_images/acb80ff69.png
d6c75de73,2,1,41.9093,468.75,43.6853,3000.0,/content/data/train_images/content/data/train_images/d6c75de73.png
160b70831,2,1,1.9413,468.75,3.7173,3000.0,/content/data/train_images/content/data/train_images/160b70831.png
a1ef2a84f,21,1,47.7013,3281.25,48.7947,4125.0,/content/data/train_images/content/data/train_images/a1ef2a84f.png
